transaction_id,customer_id,transaction_date,amount,category,merchant,status
TXN_00020829,CUST_003632,2026-01-27 20:53:38.083979,345.74,Shopping,Merchant_0829,completed
TXN_00020830,CUST_002357,2026-03-27 20:53:38.083979,112.6,Entertainment,Merchant_0830,completed
TXN_00020831,CUST_001562,2026-01-10 20:53:38.083979,120.14,Entertainment,Merchant_0831,completed
TXN_00020832,CUST_004935,2026-01-31 20:53:38.083979,163.42,Shopping,Merchant_0832,completed
TXN_00020833,CUST_001413,2026-04-01 20:53:38.083979,59.9,Entertainment,Merchant_0833,completed
TXN_00020834,CUST_002506,2026-02-13 20:53:38.083979,55.56,Entertainment,Merchant_0834,pending
TXN_00020835,CUST_004828,2025-12-20 20:53:38.083979,42.19,Transportation,Merchant_0835,completed
TXN_00020836,CUST_001017,2025-11-07 20:53:38.083979,286.21,Entertainment,Merchant_0836,completed
TXN_00020837,CUST_003654,2025-12-15 20:53:38.083979,139.76,Food,Merchant_0837,completed
TXN_00020838,CUST_000757,2025-12-02 20:53:38.083979,5.22,Food,Merchant_0838,completed
TXN_00020839,CUST_003779,2025-12-16 20:53:38.083979,59.66,Healthcare,Merchant_0839,completed
TXN_00020840,CUST_000620,2025-11-21 20:53:38.083979,14.63,Utilities,Merchant_0840,completed
TXN_00020841,CUST_001888,2025-11-11 20:53:38.083979,22.64,Entertainment,Merchant_0841,completed
TXN_00020842,CUST_003584,2025-11-09 20:53:38.083979,142.93,Transportation,Merchant_0842,completed
TXN_00020843,CUST_000181,2025-12-07 20:53:38.083979,10.22,Shopping,Merchant_0843,completed
TXN_00020844,CUST_002728,2025-10-12 20:53:38.083979,408.16,Entertainment,Merchant_0844,pending
TXN_00020845,CUST_002295,2025-10-09 20:53:38.083979,191.58,Food,Merchant_0845,completed
TXN_00020846,CUST_002667,2025-11-08 20:53:38.083979,312.08,Shopping,Merchant_0846,completed
TXN_00020847,CUST_001799,2025-11-13 20:53:38.083979,782.62,Transportation,Merchant_0847,completed
TXN_00020848,CUST_001499,2025-11-07 20:53:38.083979,50.31,Entertainment,Merchant_0848,completed
TXN_00020849,CUST_000984,2025-10-14 20:53:38.083979,209.0,Healthcare,Merchant_0849,completed
TXN_00020850,CUST_003553,2026-01-19 20:53:38.083979,138.92,Healthcare,Merchant_0850,completed
TXN_00020851,CUST_002364,2026-01-28 20:53:38.083979,436.98,Entertainment,Merchant_0851,completed
TXN_00020852,CUST_003305,2026-02-25 20:53:38.083979,191.63,Food,Merchant_0852,completed
TXN_00020853,CUST_002215,2026-01-05 20:53:38.083979,117.2,Healthcare,Merchant_0853,completed
TXN_00020854,CUST_002790,2025-11-04 20:53:38.083979,6.35,Entertainment,Merchant_0854,completed
TXN_00020855,CUST_000125,2026-01-26 20:53:38.083979,64.13,Shopping,Merchant_0855,completed
TXN_00020856,CUST_002620,2025-11-18 20:53:38.083979,40.33,Healthcare,Merchant_0856,completed
TXN_00020857,CUST_004215,2025-10-28 20:53:38.083979,29.92,Transportation,Merchant_0857,completed
TXN_00020858,CUST_001451,2025-12-12 20:53:38.083979,79.34,Healthcare,Merchant_0858,completed
TXN_00020859,CUST_001008,2025-12-01 20:53:38.083979,106.84,Entertainment,Merchant_0859,completed
TXN_00020860,CUST_001213,2026-03-27 20:53:38.083979,82.29,Entertainment,Merchant_0860,completed
TXN_00020861,CUST_003704,2025-10-23 20:53:38.083979,48.29,Transportation,Merchant_0861,completed
TXN_00020862,CUST_003130,2026-01-20 20:53:38.083979,179.14,Entertainment,Merchant_0862,completed
TXN_00020863,CUST_000696,2026-03-27 20:53:38.083979,53.75,Transportation,Merchant_0863,completed
TXN_00020864,CUST_002270,2025-11-23 20:53:38.083979,108.08,Healthcare,Merchant_0864,completed
TXN_00020865,CUST_001515,2025-10-20 20:53:38.083979,262.9,Transportation,Merchant_0865,completed
TXN_00020866,CUST_001034,2026-03-29 20:53:38.083979,77.25,Entertainment,Merchant_0866,pending
TXN_00020867,CUST_002840,2026-02-04 20:53:38.083979,657.76,Transportation,Merchant_0867,completed
TXN_00020868,CUST_001535,2026-02-15 20:53:38.083979,73.42,Shopping,Merchant_0868,completed
TXN_00020869,CUST_000813,2026-01-18 20:53:38.083979,65.15,Transportation,Merchant_0869,failed
TXN_00020870,CUST_000309,2026-01-13 20:53:38.083979,86.89,Food,Merchant_0870,completed
TXN_00020871,CUST_001011,2026-02-17 20:53:38.083979,63.97,Utilities,Merchant_0871,completed
TXN_00020872,CUST_001018,2025-12-18 20:53:38.083979,163.88,Transportation,Merchant_0872,completed
TXN_00020873,CUST_003411,2026-01-11 20:53:38.083979,218.76,Utilities,Merchant_0873,completed
TXN_00020874,CUST_003718,2025-12-31 20:53:38.083979,48.75,Shopping,Merchant_0874,completed
TXN_00020875,CUST_004920,2026-01-07 20:53:38.083979,21.31,Utilities,Merchant_0875,completed
TXN_00020876,CUST_003810,2026-03-22 20:53:38.083979,159.67,Healthcare,Merchant_0876,completed
TXN_00020877,CUST_002044,2025-12-27 20:53:38.083979,35.35,Entertainment,Merchant_0877,failed
TXN_00020878,CUST_001116,2025-12-01 20:53:38.083979,130.14,Entertainment,Merchant_0878,completed
TXN_00020879,CUST_004723,2026-03-15 20:53:38.083979,129.05,Entertainment,Merchant_0879,failed
TXN_00020880,CUST_001156,2025-12-24 20:53:38.083979,56.55,Entertainment,Merchant_0880,completed
TXN_00020881,CUST_000988,2026-03-16 20:53:38.083979,166.43,Shopping,Merchant_0881,completed
TXN_00020882,CUST_002466,2026-03-12 20:53:38.083979,104.92,Shopping,Merchant_0882,pending
TXN_00020883,CUST_001828,2026-03-06 20:53:38.083979,0.34,Utilities,Merchant_0883,completed
TXN_00020884,CUST_002077,2025-11-10 20:53:38.083979,145.99,Transportation,Merchant_0884,pending
TXN_00020885,CUST_002345,2025-10-21 20:53:38.083979,57.51,Food,Merchant_0885,completed
TXN_00020886,CUST_001084,2025-12-27 20:53:38.083979,131.43,Entertainment,Merchant_0886,completed
TXN_00020887,CUST_002505,2025-12-02 20:53:38.083979,96.46,Entertainment,Merchant_0887,completed
TXN_00020888,CUST_004044,2026-01-26 20:53:38.083979,187.64,Food,Merchant_0888,completed
TXN_00020889,CUST_002351,2025-10-08 20:53:38.083979,24.48,Shopping,Merchant_0889,completed
TXN_00020890,CUST_003005,2025-11-05 20:53:38.083979,76.82,Food,Merchant_0890,completed
TXN_00020891,CUST_004435,2025-10-08 20:53:38.083979,67.1,Food,Merchant_0891,completed
TXN_00020892,CUST_002495,2026-02-22 20:53:38.083979,155.76,Healthcare,Merchant_0892,completed
TXN_00020893,CUST_000076,2026-03-20 20:53:38.083979,65.98,Transportation,Merchant_0893,completed
TXN_00020894,CUST_002562,2026-03-28 20:53:38.083979,13.83,Entertainment,Merchant_0894,completed
TXN_00020895,CUST_001572,2026-01-07 20:53:38.083979,53.9,Healthcare,Merchant_0895,completed
TXN_00020896,CUST_004187,2025-12-14 20:53:38.083979,374.27,Shopping,Merchant_0896,completed
TXN_00020897,CUST_004561,2025-12-21 20:53:38.083979,305.65,Utilities,Merchant_0897,failed
TXN_00020898,CUST_003670,2025-11-27 20:53:38.083979,8.63,Healthcare,Merchant_0898,completed
TXN_00020899,CUST_003111,2025-11-08 20:53:38.083979,201.22,Transportation,Merchant_0899,completed
TXN_00020900,CUST_002737,2026-02-15 20:53:38.083979,83.33,Transportation,Merchant_0900,completed
TXN_00020901,CUST_001352,2025-12-30 20:53:38.083979,131.82,Transportation,Merchant_0901,completed
TXN_00020902,CUST_000946,2026-02-02 20:53:38.083979,95.37,Entertainment,Merchant_0902,completed
TXN_00020903,CUST_004649,2025-11-07 20:53:38.083979,202.57,Shopping,Merchant_0903,completed
TXN_00020904,CUST_003868,2025-11-01 20:53:38.083979,59.52,Transportation,Merchant_0904,completed
TXN_00020905,CUST_003137,2026-02-22 20:53:38.083979,183.8,Transportation,Merchant_0905,completed
TXN_00020906,CUST_003486,2026-01-25 20:53:38.083979,134.39,Healthcare,Merchant_0906,completed
TXN_00020907,CUST_004187,2025-10-23 20:53:38.083979,317.83,Shopping,Merchant_0907,completed
TXN_00020908,CUST_001002,2026-03-29 20:53:38.083979,95.04,Food,Merchant_0908,completed
TXN_00020909,CUST_004463,2026-03-24 20:53:38.083979,96.05,Food,Merchant_0909,failed
TXN_00020910,CUST_000819,2026-01-02 20:53:38.083979,17.44,Transportation,Merchant_0910,failed
TXN_00020911,CUST_000422,2025-11-04 20:53:38.083979,8.22,Food,Merchant_0911,completed
TXN_00020912,CUST_000571,2025-11-11 20:53:38.083979,89.01,Food,Merchant_0912,completed
TXN_00020913,CUST_002909,2025-11-16 20:53:38.083979,115.03,Shopping,Merchant_0913,completed
TXN_00020914,CUST_004530,2025-10-21 20:53:38.083979,22.73,Entertainment,Merchant_0914,completed
TXN_00020915,CUST_001423,2025-11-01 20:53:38.083979,320.86,Entertainment,Merchant_0915,completed
TXN_00020916,CUST_001633,2026-03-05 20:53:38.083979,23.61,Food,Merchant_0916,completed
TXN_00020917,CUST_001753,2026-01-08 20:53:38.083979,145.61,Utilities,Merchant_0917,completed
TXN_00020918,CUST_000467,2026-01-19 20:53:38.083979,164.26,Shopping,Merchant_0918,completed
TXN_00020919,CUST_004887,2025-12-22 20:53:38.083979,70.77,Shopping,Merchant_0919,completed
TXN_00020920,CUST_002922,2026-03-09 20:53:38.083979,13.54,Food,Merchant_0920,completed
TXN_00020921,CUST_002303,2025-10-22 20:53:38.083979,80.24,Utilities,Merchant_0921,pending
TXN_00020922,CUST_001706,2026-02-05 20:53:38.083979,10.57,Food,Merchant_0922,failed
TXN_00020923,CUST_000072,2025-10-11 20:53:38.083979,2.87,Entertainment,Merchant_0923,pending
TXN_00020924,CUST_000146,2025-12-27 20:53:38.083979,158.57,Utilities,Merchant_0924,completed
TXN_00020925,CUST_000316,2026-02-20 20:53:38.083979,102.03,Food,Merchant_0925,completed
TXN_00020926,CUST_000605,2026-02-02 20:53:38.083979,9.95,Shopping,Merchant_0926,completed
TXN_00020927,CUST_000574,2026-03-27 20:53:38.083979,137.78,Transportation,Merchant_0927,completed
TXN_00020928,CUST_001177,2025-11-05 20:53:38.083979,31.77,Healthcare,Merchant_0928,completed
TXN_00020929,CUST_003326,2026-03-22 20:53:38.083979,137.65,Utilities,Merchant_0929,completed
TXN_00020930,CUST_003422,2025-10-08 20:53:38.083979,239.08,Transportation,Merchant_0930,pending
TXN_00020931,CUST_002594,2026-03-29 20:53:38.083979,181.67,Healthcare,Merchant_0931,completed
TXN_00020932,CUST_002882,2026-01-05 20:53:38.083979,97.32,Entertainment,Merchant_0932,completed
TXN_00020933,CUST_000311,2026-01-25 20:53:38.083979,3.73,Food,Merchant_0933,completed
TXN_00020934,CUST_002855,2026-03-06 20:53:38.083979,159.13,Transportation,Merchant_0934,completed
TXN_00020935,CUST_000764,2026-02-21 20:53:38.083979,503.91,Shopping,Merchant_0935,failed
TXN_00020936,CUST_002995,2025-11-05 20:53:38.083979,18.49,Healthcare,Merchant_0936,completed
TXN_00020937,CUST_003200,2025-11-21 20:53:38.083979,16.94,Utilities,Merchant_0937,completed
TXN_00020938,CUST_000435,2025-12-22 20:53:38.083979,194.02,Utilities,Merchant_0938,completed
TXN_00020939,CUST_003351,2026-03-25 20:53:38.083979,199.85,Utilities,Merchant_0939,completed
TXN_00020940,CUST_004453,2025-10-16 20:53:38.083979,223.31,Transportation,Merchant_0940,completed
TXN_00020941,CUST_002977,2026-01-21 20:53:38.083979,520.64,Entertainment,Merchant_0941,completed
TXN_00020942,CUST_002930,2025-11-30 20:53:38.083979,14.94,Healthcare,Merchant_0942,completed
TXN_00020943,CUST_002299,2025-10-11 20:53:38.083979,63.16,Healthcare,Merchant_0943,completed
TXN_00020944,CUST_000134,2026-02-11 20:53:38.083979,56.04,Shopping,Merchant_0944,completed
TXN_00020945,CUST_003914,2025-12-20 20:53:38.083979,39.43,Entertainment,Merchant_0945,completed
TXN_00020946,CUST_004618,2025-10-07 20:53:38.083979,168.07,Utilities,Merchant_0946,completed
TXN_00020947,CUST_000803,2026-03-18 20:53:38.083979,61.85,Food,Merchant_0947,completed
TXN_00020948,CUST_002707,2025-12-24 20:53:38.083979,22.34,Food,Merchant_0948,completed
TXN_00020949,CUST_002366,2026-03-23 20:53:38.083979,163.03,Shopping,Merchant_0949,completed
TXN_00020950,CUST_004175,2026-01-19 20:53:38.083979,28.31,Entertainment,Merchant_0950,completed
TXN_00020951,CUST_003262,2026-02-07 20:53:38.083979,310.05,Food,Merchant_0951,completed
TXN_00020952,CUST_001476,2025-11-07 20:53:38.083979,233.04,Healthcare,Merchant_0952,completed
TXN_00020953,CUST_003415,2025-12-10 20:53:38.083979,193.23,Utilities,Merchant_0953,completed
TXN_00020954,CUST_002461,2026-02-09 20:53:38.083979,62.49,Healthcare,Merchant_0954,completed
TXN_00020955,CUST_003942,2026-01-19 20:53:38.083979,176.11,Entertainment,Merchant_0955,failed
TXN_00020956,CUST_002040,2026-01-29 20:53:38.083979,151.76,Entertainment,Merchant_0956,completed
TXN_00020957,CUST_004463,2025-12-17 20:53:38.083979,52.41,Shopping,Merchant_0957,completed
TXN_00020958,CUST_001006,2025-10-13 20:53:38.083979,12.51,Shopping,Merchant_0958,completed
TXN_00020959,CUST_000992,2026-02-13 20:53:38.083979,231.73,Entertainment,Merchant_0959,completed
TXN_00020960,CUST_004691,2026-03-26 20:53:38.083979,3.6,Utilities,Merchant_0960,completed
TXN_00020961,CUST_001896,2026-02-21 20:53:38.083979,35.94,Food,Merchant_0961,completed
TXN_00020962,CUST_003065,2025-10-06 20:53:38.083979,53.75,Healthcare,Merchant_0962,completed
TXN_00020963,CUST_002748,2026-03-30 20:53:38.083979,20.01,Shopping,Merchant_0963,pending
TXN_00020964,CUST_002661,2026-03-24 20:53:38.083979,26.66,Utilities,Merchant_0964,failed
TXN_00020965,CUST_002978,2026-03-27 20:53:38.083979,7.24,Entertainment,Merchant_0965,completed
TXN_00020966,CUST_001823,2026-01-04 20:53:38.083979,504.12,Utilities,Merchant_0966,completed
TXN_00020967,CUST_003407,2025-11-08 20:53:38.083979,151.45,Transportation,Merchant_0967,completed
TXN_00020968,CUST_004506,2026-01-20 20:53:38.083979,212.77,Healthcare,Merchant_0968,completed
TXN_00020969,CUST_004482,2025-11-06 20:53:38.083979,67.25,Shopping,Merchant_0969,completed
TXN_00020970,CUST_001748,2025-12-05 20:53:38.083979,200.52,Shopping,Merchant_0970,completed
TXN_00020971,CUST_002661,2025-10-11 20:53:38.083979,131.04,Transportation,Merchant_0971,pending
TXN_00020972,CUST_000018,2026-01-17 20:53:38.083979,220.95,Entertainment,Merchant_0972,pending
TXN_00020973,CUST_003358,2026-01-10 20:53:38.083979,213.55,Entertainment,Merchant_0973,completed
TXN_00020974,CUST_000275,2025-11-09 20:53:38.083979,160.43,Utilities,Merchant_0974,completed
TXN_00020975,CUST_004078,2025-10-16 20:53:38.083979,181.1,Food,Merchant_0975,completed
TXN_00020976,CUST_004754,2026-02-24 20:53:38.083979,85.12,Utilities,Merchant_0976,completed
TXN_00020977,CUST_002945,2026-01-22 20:53:38.083979,119.67,Transportation,Merchant_0977,pending
TXN_00020978,CUST_004647,2025-11-19 20:53:38.083979,32.52,Shopping,Merchant_0978,completed
TXN_00020979,CUST_004774,2025-10-31 20:53:38.083979,61.76,Food,Merchant_0979,completed
TXN_00020980,CUST_004698,2025-11-14 20:53:38.083979,131.39,Healthcare,Merchant_0980,completed
TXN_00020981,CUST_000364,2026-03-16 20:53:38.083979,53.15,Transportation,Merchant_0981,completed
TXN_00020982,CUST_001973,2025-12-23 20:53:38.083979,94.6,Utilities,Merchant_0982,completed
TXN_00020983,CUST_000794,2026-01-05 20:53:38.083979,169.51,Healthcare,Merchant_0983,completed
TXN_00020984,CUST_000589,2026-01-08 20:53:38.083979,571.26,Shopping,Merchant_0984,completed
TXN_00020985,CUST_004294,2025-12-10 20:53:38.083979,123.37,Shopping,Merchant_0985,completed
TXN_00020986,CUST_004313,2026-03-04 20:53:38.083979,145.93,Entertainment,Merchant_0986,completed
TXN_00020987,CUST_000740,2026-03-23 20:53:38.083979,11.48,Entertainment,Merchant_0987,failed
TXN_00020988,CUST_004745,2025-12-03 20:53:38.083979,86.89,Healthcare,Merchant_0988,completed
TXN_00020989,CUST_002194,2025-12-26 20:53:38.083979,172.23,Utilities,Merchant_0989,completed
TXN_00020990,CUST_000669,2026-03-14 20:53:38.083979,34.83,Utilities,Merchant_0990,pending
TXN_00020991,CUST_001437,2025-11-09 20:53:38.083979,30.12,Shopping,Merchant_0991,completed
TXN_00020992,CUST_004760,2026-01-24 20:53:38.083979,511.51,Healthcare,Merchant_0992,completed
TXN_00020993,CUST_000855,2025-12-14 20:53:38.083979,5.26,Entertainment,Merchant_0993,completed
TXN_00020994,CUST_002377,2026-02-14 20:53:38.083979,380.51,Utilities,Merchant_0994,completed
TXN_00020995,CUST_004990,2026-01-07 20:53:38.083979,399.85,Healthcare,Merchant_0995,completed
TXN_00020996,CUST_004033,2026-01-14 20:53:38.083979,186.14,Shopping,Merchant_0996,completed
TXN_00020997,CUST_001893,2025-10-13 20:53:38.083979,10.91,Utilities,Merchant_0997,completed
TXN_00020998,CUST_001186,2025-11-27 20:53:38.083979,105.31,Healthcare,Merchant_0998,completed
TXN_00020999,CUST_001842,2025-12-29 20:53:38.083979,19.97,Shopping,Merchant_0999,completed
TXN_00021000,CUST_000326,2025-11-05 20:53:38.083979,5.26,Healthcare,Merchant_0000,completed
TXN_00021001,CUST_003226,2025-10-27 20:53:38.083979,206.85,Transportation,Merchant_0001,completed
TXN_00021002,CUST_002400,2026-02-24 20:53:38.083979,223.53,Entertainment,Merchant_0002,completed
TXN_00021003,CUST_004278,2025-11-07 20:53:38.083979,20.46,Entertainment,Merchant_0003,completed
TXN_00021004,CUST_004550,2026-02-26 20:53:38.083979,137.29,Utilities,Merchant_0004,completed
TXN_00021005,CUST_004101,2025-10-23 20:53:38.083979,430.81,Entertainment,Merchant_0005,completed
TXN_00021006,CUST_004015,2026-02-26 20:53:38.083979,30.79,Shopping,Merchant_0006,completed
TXN_00021007,CUST_004306,2025-11-04 20:53:38.083979,166.92,Entertainment,Merchant_0007,completed
TXN_00021008,CUST_000050,2026-02-02 20:53:38.083979,671.78,Utilities,Merchant_0008,completed
TXN_00021009,CUST_001468,2026-01-21 20:53:38.083979,77.24,Transportation,Merchant_0009,completed
TXN_00021010,CUST_001009,2026-02-22 20:53:38.083979,8.6,Transportation,Merchant_0010,completed
TXN_00021011,CUST_004472,2025-10-19 20:53:38.083979,63.34,Shopping,Merchant_0011,completed
TXN_00021012,CUST_003557,2026-01-17 20:53:38.083979,417.38,Transportation,Merchant_0012,completed
TXN_00021013,CUST_001074,2026-01-14 20:53:38.083979,77.96,Shopping,Merchant_0013,completed
TXN_00021014,CUST_000153,2026-02-16 20:53:38.083979,129.74,Healthcare,Merchant_0014,completed
TXN_00021015,CUST_000581,2026-03-06 20:53:38.083979,9.55,Shopping,Merchant_0015,completed
TXN_00021016,CUST_000787,2025-10-18 20:53:38.083979,214.31,Shopping,Merchant_0016,completed
TXN_00021017,CUST_004886,2026-04-03 20:53:38.083979,214.38,Healthcare,Merchant_0017,completed
TXN_00021018,CUST_003381,2026-02-07 20:53:38.083979,132.08,Utilities,Merchant_0018,completed
TXN_00021019,CUST_002267,2025-12-25 20:53:38.083979,16.46,Entertainment,Merchant_0019,completed
TXN_00021020,CUST_004258,2025-12-15 20:53:38.083979,131.45,Transportation,Merchant_0020,completed
TXN_00021021,CUST_000970,2026-01-14 20:53:38.083979,0.44,Entertainment,Merchant_0021,completed
TXN_00021022,CUST_000647,2025-12-13 20:53:38.083979,544.83,Entertainment,Merchant_0022,completed
TXN_00021023,CUST_000945,2026-01-11 20:53:38.083979,149.53,Shopping,Merchant_0023,completed
TXN_00021024,CUST_004784,2026-02-24 20:53:38.083979,18.66,Transportation,Merchant_0024,completed
TXN_00021025,CUST_001495,2026-02-09 20:53:38.083979,2.34,Entertainment,Merchant_0025,completed
TXN_00021026,CUST_002047,2025-12-26 20:53:38.083979,40.45,Transportation,Merchant_0026,completed
TXN_00021027,CUST_001172,2026-01-04 20:53:38.083979,237.09,Shopping,Merchant_0027,completed
TXN_00021028,CUST_004218,2026-03-21 20:53:38.083979,62.22,Entertainment,Merchant_0028,failed
TXN_00021029,CUST_004899,2026-03-30 20:53:38.083979,268.54,Healthcare,Merchant_0029,completed
TXN_00021030,CUST_002886,2025-10-31 20:53:38.083979,30.7,Utilities,Merchant_0030,completed
TXN_00021031,CUST_004158,2025-11-02 20:53:38.083979,309.7,Food,Merchant_0031,completed
TXN_00021032,CUST_000732,2025-12-09 20:53:38.083979,112.72,Food,Merchant_0032,completed
TXN_00021033,CUST_003087,2025-10-18 20:53:38.083979,248.62,Entertainment,Merchant_0033,completed
TXN_00021034,CUST_003461,2026-01-12 20:53:38.083979,37.64,Transportation,Merchant_0034,completed
TXN_00021035,CUST_001657,2026-02-02 20:53:38.083979,207.43,Transportation,Merchant_0035,completed
TXN_00021036,CUST_000478,2025-12-30 20:53:38.083979,441.41,Food,Merchant_0036,pending
TXN_00021037,CUST_001137,2026-03-27 20:53:38.083979,71.54,Utilities,Merchant_0037,completed
TXN_00021038,CUST_003953,2025-10-08 20:53:38.083979,371.47,Food,Merchant_0038,completed
TXN_00021039,CUST_000976,2025-11-24 20:53:38.083979,16.03,Shopping,Merchant_0039,completed
TXN_00021040,CUST_000236,2025-12-29 20:53:38.083979,86.68,Transportation,Merchant_0040,completed
TXN_00021041,CUST_002523,2026-02-11 20:53:38.083979,43.55,Transportation,Merchant_0041,completed
TXN_00021042,CUST_004043,2026-01-12 20:53:38.083979,44.34,Entertainment,Merchant_0042,completed
TXN_00021043,CUST_000597,2025-11-26 20:53:38.083979,70.83,Shopping,Merchant_0043,completed
TXN_00021044,CUST_001702,2026-03-20 20:53:38.083979,112.99,Entertainment,Merchant_0044,completed
TXN_00021045,CUST_002176,2025-10-15 20:53:38.083979,56.93,Transportation,Merchant_0045,completed
TXN_00021046,CUST_002557,2026-01-01 20:53:38.083979,67.28,Utilities,Merchant_0046,failed
TXN_00021047,CUST_000164,2025-11-26 20:53:38.083979,89.31,Entertainment,Merchant_0047,failed
TXN_00021048,CUST_002324,2025-10-13 20:53:38.083979,40.86,Healthcare,Merchant_0048,completed
TXN_00021049,CUST_003039,2025-12-02 20:53:38.083979,244.43,Transportation,Merchant_0049,pending
TXN_00021050,CUST_000569,2026-03-31 20:53:38.083979,228.6,Transportation,Merchant_0050,completed
TXN_00021051,CUST_003328,2026-02-14 20:53:38.083979,66.06,Shopping,Merchant_0051,completed
TXN_00021052,CUST_000140,2025-11-08 20:53:38.083979,129.74,Transportation,Merchant_0052,completed
TXN_00021053,CUST_000685,2026-03-14 20:53:38.083979,21.94,Transportation,Merchant_0053,completed
TXN_00021054,CUST_000686,2025-10-30 20:53:38.083979,262.67,Shopping,Merchant_0054,pending
TXN_00021055,CUST_003280,2026-03-13 20:53:38.083979,212.54,Utilities,Merchant_0055,completed
TXN_00021056,CUST_002763,2026-02-20 20:53:38.083979,413.92,Food,Merchant_0056,completed
TXN_00021057,CUST_003590,2026-03-17 20:53:38.083979,230.91,Food,Merchant_0057,completed
TXN_00021058,CUST_002038,2026-03-22 20:53:38.083979,121.18,Transportation,Merchant_0058,completed
TXN_00021059,CUST_001074,2026-02-02 20:53:38.083979,70.15,Food,Merchant_0059,completed
TXN_00021060,CUST_002225,2026-01-13 20:53:38.083979,63.35,Utilities,Merchant_0060,completed
TXN_00021061,CUST_001341,2026-02-13 20:53:38.083979,8.07,Healthcare,Merchant_0061,completed
TXN_00021062,CUST_001689,2026-01-28 20:53:38.083979,156.37,Utilities,Merchant_0062,failed
TXN_00021063,CUST_003010,2026-02-08 20:53:38.083979,311.86,Transportation,Merchant_0063,completed
TXN_00021064,CUST_000363,2025-10-08 20:53:38.083979,163.87,Healthcare,Merchant_0064,failed
TXN_00021065,CUST_001067,2025-12-08 20:53:38.083979,67.7,Transportation,Merchant_0065,completed
TXN_00021066,CUST_002640,2026-03-30 20:53:38.083979,470.46,Transportation,Merchant_0066,completed
TXN_00021067,CUST_003749,2026-02-05 20:53:38.083979,117.62,Entertainment,Merchant_0067,completed
TXN_00021068,CUST_002030,2026-02-18 20:53:38.083979,99.47,Transportation,Merchant_0068,completed
TXN_00021069,CUST_000617,2026-03-29 20:53:38.083979,22.47,Shopping,Merchant_0069,completed
TXN_00021070,CUST_004454,2025-12-05 20:53:38.083979,23.01,Healthcare,Merchant_0070,completed
TXN_00021071,CUST_003146,2026-01-29 20:53:38.083979,71.46,Healthcare,Merchant_0071,completed
TXN_00021072,CUST_001982,2025-11-01 20:53:38.083979,140.2,Healthcare,Merchant_0072,pending
TXN_00021073,CUST_000193,2025-12-17 20:53:38.083979,30.91,Shopping,Merchant_0073,completed
TXN_00021074,CUST_004458,2025-10-25 20:53:38.083979,413.66,Healthcare,Merchant_0074,completed
TXN_00021075,CUST_001119,2026-01-13 20:53:38.083979,39.84,Shopping,Merchant_0075,completed
TXN_00021076,CUST_004202,2026-02-20 20:53:38.083979,475.91,Food,Merchant_0076,completed
TXN_00021077,CUST_000526,2025-11-02 20:53:38.083979,76.23,Food,Merchant_0077,completed
TXN_00021078,CUST_001952,2026-04-03 20:53:38.083979,41.83,Transportation,Merchant_0078,completed
TXN_00021079,CUST_004879,2026-02-12 20:53:38.083979,31.7,Food,Merchant_0079,completed
TXN_00021080,CUST_001782,2026-03-20 20:53:38.083979,415.84,Food,Merchant_0080,completed
TXN_00021081,CUST_002673,2026-02-11 20:53:38.083979,125.63,Healthcare,Merchant_0081,completed
TXN_00021082,CUST_002397,2026-03-25 20:53:38.083979,4.29,Utilities,Merchant_0082,completed
TXN_00021083,CUST_003724,2026-02-13 20:53:38.083979,122.42,Healthcare,Merchant_0083,completed
TXN_00021084,CUST_002589,2025-12-13 20:53:38.083979,314.26,Utilities,Merchant_0084,completed
TXN_00021085,CUST_003526,2026-01-31 20:53:38.083979,23.33,Healthcare,Merchant_0085,completed
TXN_00021086,CUST_003849,2025-10-13 20:53:38.083979,67.66,Healthcare,Merchant_0086,completed
TXN_00021087,CUST_001634,2026-02-26 20:53:38.083979,198.64,Transportation,Merchant_0087,completed
TXN_00021088,CUST_003009,2025-12-20 20:53:38.083979,36.77,Utilities,Merchant_0088,completed
TXN_00021089,CUST_000093,2026-02-24 20:53:38.083979,473.7,Shopping,Merchant_0089,completed
TXN_00021090,CUST_003794,2026-02-08 20:53:38.083979,185.89,Transportation,Merchant_0090,completed
TXN_00021091,CUST_003366,2025-11-07 20:53:38.083979,47.95,Entertainment,Merchant_0091,pending
TXN_00021092,CUST_002946,2025-11-17 20:53:38.083979,32.68,Entertainment,Merchant_0092,completed
TXN_00021093,CUST_000088,2025-11-16 20:53:38.083979,516.59,Transportation,Merchant_0093,completed
TXN_00021094,CUST_002550,2025-11-20 20:53:38.083979,128.44,Shopping,Merchant_0094,completed
TXN_00021095,CUST_002814,2026-03-29 20:53:38.083979,159.06,Healthcare,Merchant_0095,completed
TXN_00021096,CUST_001445,2026-01-24 20:53:38.083979,257.25,Entertainment,Merchant_0096,completed
TXN_00021097,CUST_004621,2026-01-01 20:53:38.083979,52.87,Utilities,Merchant_0097,completed
TXN_00021098,CUST_001830,2025-10-07 20:53:38.083979,69.61,Entertainment,Merchant_0098,failed
TXN_00021099,CUST_002741,2026-01-15 20:53:38.083979,67.18,Food,Merchant_0099,completed
TXN_00021100,CUST_000554,2025-12-14 20:53:38.083979,72.74,Utilities,Merchant_0100,completed
TXN_00021101,CUST_003764,2025-11-07 20:53:38.083979,329.93,Food,Merchant_0101,completed
